"station" "ian" "mo" "jo" "jul" "min.temp" "max.temp" "solar.rad" "PET" "precip." "windspeed" "vapour.pressure" "CO2" "GDD"
"3181" "EAST_POINT_(AUT)" 2009 9 16 259 3.5 12.7 13.0770129338256 -999.9 0.7 5.92592592592592 8.72145133776505 330 3.1
"3182" "EAST_POINT_(AUT)" 2009 9 17 260 3.9 14.9 14.148573188922 -999.9 0 2.97453703703703 9.45908306064888 330 4.4
"3183" "EAST_POINT_(AUT)" 2009 9 18 261 7.3 19.2 14.5590995276076 -999.9 3.2 4.46759259259258 12.4723494735157 330 8.25
"3184" "EAST_POINT_(AUT)" 2009 9 19 262 7.9 12.8 9.24159979405712 -999.9 6.6 10.3587962962963 11.2018361249671 330 5.35
"3185" "EAST_POINT_(AUT)" 2009 9 20 263 10.4 17.2 10.7680070127025 -999.9 0 5.61342592592592 12.1062248408284 330 8.8
"3186" "EAST_POINT_(AUT)" 2009 9 21 264 10 17.9 11.478105311362 -999.9 0 3.29861111111111 13.3143959494827 330 8.95
"3187" "EAST_POINT_(AUT)" 2009 9 22 265 12.1 20.3 11.5633533909394 -999.9 0 5.17361111111111 15.8086683009352 330 11.2
"3188" "EAST_POINT_(AUT)" 2009 9 23 266 14.4 20.5 9.86068002414677 -999.9 0 7.14120370370369 18.3394508231808 330 12.45
"3189" "EAST_POINT_(AUT)" 2009 9 24 267 11.8 18.4 10.1396820233988 -999.9 11.1 5.60185185185186 16.2336868958216 330 10.1
"3190" "EAST_POINT_(AUT)" 2009 9 25 268 9.3 13.7 8.18342282678525 -999.9 0.7 9.12037037037036 11.1433680364896 330 6.5
"3191" "EAST_POINT_(AUT)" 2009 9 26 269 5.6 12 9.75441791397564 -999.9 0 6.08796296296297 8.50573971148428 330 3.8
"3192" "EAST_POINT_(AUT)" 2009 9 27 270 7.7 14.6 10.0088846486163 -999.9 0 5.59027777777778 11.436009889679 330 6.15
"3193" "EAST_POINT_(AUT)" 2009 9 28 271 14.2 17.7 7.04356685692711 -999.9 9.4 6.40046296296297 17.7911427898263 330 10.95
"3194" "EAST_POINT_(AUT)" 2009 9 29 272 12.1 18.3 9.26190606513716 -999.9 0 6.84027777777778 16.5479777722462 330 10.2
"3195" "EAST_POINT_(AUT)" 2009 9 30 273 12.5 19.2 9.5112376253572 -999.9 3.6 4.60648148148147 16.0679872304852 330 10.85
"3196" "EAST_POINT_(AUT)" 2009 10 1 274 9.1 17.7 10.6437331238484 -999.9 0 5.01157407407408 13.6794487564891 330 8.4
"3197" "EAST_POINT_(AUT)" 2009 10 2 275 8 14.6 9.20900553915833 -999.9 0 2.74305555555556 11.4168681782482 330 6.3
"3198" "EAST_POINT_(AUT)" 2009 10 3 276 10.6 14.2 6.7164511955126 -999.9 0 4.28240740740742 12.0476888110733 330 7.4
"3199" "EAST_POINT_(AUT)" 2009 10 4 277 11.8 14.4 5.63606458395387 -999.9 10.5 5.74074074074075 13.3006551117318 330 8.1
"3200" "EAST_POINT_(AUT)" 2009 10 5 278 10.4 15.5 7.7934353204327 -999.9 5.8 4.88425925925925 13.9470465774997 330 7.95
"3201" "EAST_POINT_(AUT)" 2009 10 6 279 8.1 11.4 6.18885612505512 -999.9 11.8 5.56712962962964 11.4401383376345 330 4.75
"3202" "EAST_POINT_(AUT)" 2009 10 7 280 8.1 14.1 8.23748826667596 -999.9 11.9 4.90740740740742 12.0182113398999 330 6.1
"3203" "EAST_POINT_(AUT)" 2009 10 8 281 8.9 11.9 5.7491419727508 -999.9 18.1 12.3032407407407 11.5078683883906 330 5.4
"3204" "EAST_POINT_(AUT)" 2009 10 9 282 7.2 10.8 6.21549414444986 -999.9 0.6 6.06481481481481 9.78380534658509 330 4
"3205" "EAST_POINT_(AUT)" 2009 10 10 283 8.3 12.1 6.30170976969805 -999.9 11.6 6.14583333333333 11.9173888089049 330 5.2
"3206" "EAST_POINT_(AUT)" 2009 10 11 284 3.7 11.6 8.96569560915555 -999.9 3.6 9.23611111111111 7.55478068416702 330 2.65
"3207" "EAST_POINT_(AUT)" 2009 10 12 285 3.7 9.6 7.64475381610418 -999.9 1.2 10.8449074074074 7.11209731470128 330 1.65
"3208" "EAST_POINT_(AUT)" 2009 10 13 286 3.7 9.5 7.47796430796353 -999.9 1.33 4.79166666666667 7.38550446461651 330 1.6
"3209" "EAST_POINT_(AUT)" 2009 10 14 287 3.6 7.9 6.35187672597067 -999.9 2.6 10.9953703703704 6.73002185842446 330 0.75
"3210" "EAST_POINT_(AUT)" 2009 10 15 288 0.7 7.7 7.9943588360031 -999.9 3.1 6.57407407407408 6.91006407815501 330 0
"3211" "EAST_POINT_(AUT)" 2009 10 16 289 -0.6 7.8 8.63796157658388 -999.9 2.2 8.04398148148147 6.31340929993639 330 0
"3212" "EAST_POINT_(AUT)" 2009 10 17 290 5.9 9.2 5.33995735486929 -999.9 0 9.16666666666667 8.12358096974468 330 2.55
"3213" "EAST_POINT_(AUT)" 2009 10 18 291 6.2 9.6 5.34568929782628 -999.9 4.3 7.66203703703703 8.42076961447126 330 2.9
"3214" "EAST_POINT_(AUT)" 2009 10 19 292 6.2 8.2 4.04332895049128 -999.9 27.4 12.9282407407407 9.63397909809463 330 2.2
"3215" "EAST_POINT_(AUT)" 2009 10 20 293 5.9 8.3 4.36785433794653 -999.9 0 4.73379629629631 8.25556790543192 330 2.1
"3216" "EAST_POINT_(AUT)" 2009 10 21 294 5.8 9.8 5.56047545651732 -999.9 0 8.14814814814814 8.54953958385921 330 2.8
"3217" "EAST_POINT_(AUT)" 2009 10 22 295 3.7 8 5.68484926774185 -999.9 21.2 5.63657407407408 7.36742592563242 330 0.85
"3218" "EAST_POINT_(AUT)" 2009 10 23 296 3.2 6.8 5.12890534737266 -999.9 7.5 11.7939814814815 7.38080481450661 330 0
"3219" "EAST_POINT_(AUT)" 2009 10 24 297 2.8 9.6 6.95032541065979 -999.9 11.2 5.67129629629631 7.04973279111248 330 1.2
"3220" "EAST_POINT_(AUT)" 2009 10 25 298 7.4 16.4 7.88388812069364 -999.9 9.9 8.32175925925925 12.7707953008723 330 6.9
"3221" "EAST_POINT_(AUT)" 2009 10 26 299 3.5 7.7 5.31014592243567 -999.9 0 12.2916666666667 6.48130470069919 330 0.6
"3222" "EAST_POINT_(AUT)" 2009 10 27 300 2.4 4.6 3.78924592710878 -999.9 0 9.03935185185186 5.44432399541108 330 0
"3223" "EAST_POINT_(AUT)" 2009 10 28 301 2.5 6 4.71232441599714 -999.9 0 7.47685185185186 6.15578264722926 330 0
"3224" "EAST_POINT_(AUT)" 2009 10 29 302 2.7 4.8 3.59893266036306 -999.9 0 6.49305555555556 6.32918839450809 330 0
"3225" "EAST_POINT_(AUT)" 2009 10 30 303 3.4 8.2 5.36480646386834 -999.9 0 3.99305555555556 6.76089351832549 330 0.8
"3226" "EAST_POINT_(AUT)" 2009 10 31 304 7.3 15 6.69974041736527 -999.9 0 8.62268518518519 11.1466315372394 330 6.15
"3227" "EAST_POINT_(AUT)" 2009 11 1 305 6.7 14.1 6.47620980571883 -999.9 4.3 5.75231481481481 11.2809823999904 330 5.4
"3228" "EAST_POINT_(AUT)" 2009 11 2 306 5.2 7.6 3.63680431750418 -999.9 0 7.30324074074075 7.10746702309354 330 1.4
"3229" "EAST_POINT_(AUT)" 2009 11 3 307 5.5 7.3 3.10584890167913 -999.9 12 6.66666666666667 8.7405352808049 330 1.4
"3230" "EAST_POINT_(AUT)" 2009 11 4 308 0.1 6.8 5.90929263934257 -999.9 0.6 7.91666666666667 6.14745334665909 330 0
"3231" "EAST_POINT_(AUT)" 2009 11 5 309 -1 5.2 5.60629709241638 -999.9 0.24 4.00462962962964 5.14345698387793 330 0
"3232" "EAST_POINT_(AUT)" 2009 11 6 310 1.8 5.5 4.27164754748907 -999.9 19.4 15.3472222222222 7.14783465429248 330 0
"3233" "EAST_POINT_(AUT)" 2009 11 7 311 -1.8 2.8 4.69811828429392 -999.9 0.04 10.0578703703704 4.55030247205987 330 0
"3234" "EAST_POINT_(AUT)" 2009 11 8 312 1.7 9.2 5.91788486448895 -999.9 1.5 6.65509259259258 7.61566941686222 330 0.449999999999999
"3235" "EAST_POINT_(AUT)" 2009 11 9 313 7.8 13.8 5.22212170475165 -999.9 0 7.92824074074075 6.83878106664236 330 5.8
"3236" "EAST_POINT_(AUT)" 2009 11 10 314 3.9 13.2 6.41500968305584 -999.9 0 6.59722222222222 9.17208552662523 330 3.55
"3237" "EAST_POINT_(AUT)" 2009 11 11 315 1.1 7.3 5.16879853465131 -999.9 0 7.66203703703703 6.44064913578284 330 0
"3238" "EAST_POINT_(AUT)" 2009 11 12 316 0.1 11.7 6.97780201270362 -999.9 0 4.09722222222222 6.32992448990254 330 0.899999999999999
"3239" "EAST_POINT_(AUT)" 2009 11 13 317 1.2 8.6 5.50128283689673 -999.9 0 2.56944444444444 7.28600020617941 330 0
"3240" "EAST_POINT_(AUT)" 2009 11 14 318 4.7 9 4.14007365590428 -999.9 0 5.34722222222222 8.85911586266015 330 1.85
"3241" "EAST_POINT_(AUT)" 2009 11 15 319 7.7 13.5 4.74772518405588 -999.9 13 6.15740740740742 12.4645373698695 330 5.6
"3242" "EAST_POINT_(AUT)" 2009 11 16 320 5.8 12.4 5.00170531053504 -999.9 0.7 7.47685185185186 10.4303280874762 330 4.1
"3243" "EAST_POINT_(AUT)" 2009 11 17 321 2.8 6.1 3.49348873663243 -999.9 0 11.6319444444444 6.76081923838307 330 0
"3244" "EAST_POINT_(AUT)" 2009 11 18 322 -0.5 10.1 6.18583250597679 -999.9 0 6.51620370370369 5.53627368855111 330 0
"3245" "EAST_POINT_(AUT)" 2009 11 19 323 1.5 8.5 4.96739442172176 -999.9 0 4.76851851851853 6.96832660281559 330 0
"3246" "EAST_POINT_(AUT)" 2009 11 20 324 5.7 11 4.27216975793372 -999.9 6 5.68287037037036 9.56510796757946 330 3.35
"3247" "EAST_POINT_(AUT)" 2009 11 21 325 6.1 11.3 4.18354771273356 -999.9 0 7.53472222222222 9.94509733479071 330 3.7
"3248" "EAST_POINT_(AUT)" 2009 11 22 326 -0.2 6.6 4.73082153507976 -999.9 0 7.77777777777778 6.00241099152966 330 0
"3249" "EAST_POINT_(AUT)" 2009 11 23 327 -2 5.3 4.84835242483979 -999.9 0 2.46527777777778 5.81654680940442 330 0
"3250" "EAST_POINT_(AUT)" 2009 11 24 328 1.4 7.4 4.34886193589062 -999.9 0.12 2.95138888888889 7.76723163995552 330 0
"3251" "EAST_POINT_(AUT)" 2009 11 25 329 6.5 9.1 2.83318875738265 -999.9 3 3.75 10.4356627649695 330 2.8
"3252" "EAST_POINT_(AUT)" 2009 11 26 330 5.8 11.3 4.07929940274437 -999.9 1.92 4.22453703703703 11.1869524287534 330 3.55
"3253" "EAST_POINT_(AUT)" 2009 11 27 331 5.9 12.9 4.55722152697956 -999.9 24.4 6.84027777777778 11.8423575094196 330 4.4
"3254" "EAST_POINT_(AUT)" 2009 11 28 332 3.9 12 4.85597968178064 -999.9 0 6.49305555555556 10.1793460064759 330 2.95
"3255" "EAST_POINT_(AUT)" 2009 11 29 333 1 4.5 3.16295309596713 -999.9 3.6 9.80324074074075 6.20360532608158 330 0
"3256" "EAST_POINT_(AUT)" 2009 11 30 334 -0.5 10.2 5.48177065016728 -999.9 5.4 4.87268518518519 7.73185992028889 330 0
"3257" "EAST_POINT_(AUT)" 2009 12 1 335 0.2 5.3 3.75262175915993 -999.9 5.1 10.0231481481481 6.92902691663144 330 0
"3258" "EAST_POINT_(AUT)" 2009 12 2 336 -1.3 3.2 3.49648524110153 -999.9 0 8.70370370370369 5.17390585281761 330 0
"3259" "EAST_POINT_(AUT)" 2009 12 3 337 -0.4 11.8 5.71268790876827 -999.9 19.7 5.30092592592592 8.72999168832295 330 0.7
"3260" "EAST_POINT_(AUT)" 2009 12 4 338 2.3 7.5 3.7022100993342 -999.9 1.6 4.94212962962964 8.27196640323453 330 0
"3261" "EAST_POINT_(AUT)" 2009 12 5 339 0.9 6.1 3.67644139656695 -999.9 6.5 2.5462962962963 7.15614825709434 330 0
"3262" "EAST_POINT_(AUT)" 2009 12 6 340 -1.8 3.6 3.72186980350682 -999.9 8.2 13.4606481481481 6.40319728083544 330 0
"3263" "EAST_POINT_(AUT)" 2009 12 7 341 -4.8 0.1 3.52351539447947 -999.9 0.7 8.50694444444445 4.49261451092971 330 0
"3264" "EAST_POINT_(AUT)" 2009 12 8 342 -4.8 -0.7 3.20452015399246 -999.9 1.4 7.28009259259258 4.28417514061275 330 0
"3265" "EAST_POINT_(AUT)" 2009 12 9 343 -2.8 1.1 3.10870013720843 -999.9 22.7 7.41898148148147 4.30121788149711 330 0
"3266" "EAST_POINT_(AUT)" 2009 12 10 344 -0.2 7.8 4.43049917917258 -999.9 2 9.80324074074075 7.04399068932793 330 0
"3267" "EAST_POINT_(AUT)" 2009 12 11 345 -7.6 -0.2 4.242025888719 -999.9 0.6 9.54861111111111 3.45155904169074 330 0
"3268" "EAST_POINT_(AUT)" 2009 12 12 346 -7.6 -5.2 2.4060477474926 -999.9 1.4 15.1851851851852 3.69162193555808 330 0
"3269" "EAST_POINT_(AUT)" 2009 12 13 347 -8.2 1.2 4.74457784425471 -999.9 0.6 11.7592592592593 3.8924330517642 330 0
"3270" "EAST_POINT_(AUT)" 2009 12 14 348 0.4 3.5 2.71609915821525 -999.9 8.6 5.34722222222222 6.62797818927127 330 0
"3271" "EAST_POINT_(AUT)" 2009 12 15 349 0.9 3.2 2.33323177811625 -999.9 1.4 3.66898148148147 6.82422806305145 330 0
"3272" "EAST_POINT_(AUT)" 2009 12 16 350 -11.5 3.5 5.94522853837422 -999.9 9.2 6.97916666666667 4.51627838505617 330 0
"3273" "EAST_POINT_(AUT)" 2009 12 17 351 -15.3 -6 4.67298679468826 -999.9 0 6.95601851851853 2.32171554120751 330 0
"3274" "EAST_POINT_(AUT)" 2009 12 18 352 -10.2 -4.7 3.58894597582301 -999.9 1.3 9.56018518518519 2.98521915774395 330 0
"3275" "EAST_POINT_(AUT)" 2009 12 19 353 -10.2 -3 4.10286779508627 -999.9 0 3.29861111111111 3.17924771419573 330 0
"3276" "EAST_POINT_(AUT)" 2009 12 20 354 -3 1.9 3.38344239583851 -999.9 0 5.46296296296297 4.98408608175455 330 0
"3277" "EAST_POINT_(AUT)" 2009 12 21 355 1.8 2.7 1.45019207333723 -999.9 1.3 7.00231481481481 7.14257095945504 330 0
"3278" "EAST_POINT_(AUT)" 2009 12 22 356 2.7 3.9 1.67549239809765 -999.9 0 8.4375 7.55464845798371 330 0
"3279" "EAST_POINT_(AUT)" 2009 12 23 357 2.7 4.1 1.8116202199973 -999.9 0.7 8.00925925925925 7.52666226822861 330 0
"3280" "EAST_POINT_(AUT)" 2009 12 24 358 -1.3 2.8 3.10491355192137 -999.9 0.6 9.18981481481481 6.01303281656497 330 0
"3281" "EAST_POINT_(AUT)" 2009 12 25 359 -1.3 0.9 2.27890186245985 -999.9 0 8.15972222222222 5.48437122996323 330 0
"3282" "EAST_POINT_(AUT)" 2009 12 26 360 -1 0.8 2.06637109744943 -999.9 0 5.90277777777778 5.36699826903097 330 0
"3283" "EAST_POINT_(AUT)" 2009 12 27 361 -2.6 4.1 3.99822181193076 -999.9 2.5 4.62962962962964 5.99406425878402 330 0
"3284" "EAST_POINT_(AUT)" 2009 12 28 362 0.2 7.7 4.24439151472168 -999.9 1 6.07638888888889 7.80066718309046 330 0
"3285" "EAST_POINT_(AUT)" 2009 12 29 363 -5.6 3.6 4.71878243236911 -999.9 3.1 8.79629629629631 5.48945931344275 330 0
"3286" "EAST_POINT_(AUT)" 2009 12 30 364 -7.9 -5.3 2.51922874458155 -999.9 0 15.8912037037037 3.37297091643664 330 0
"3287" "EAST_POINT_(AUT)" 2009 12 31 365 -6.8 -4.1 2.57928210544531 -999.9 0 6.93287037037036 3.32712315866444 330 0
"3288" "EAST_POINT_(AUT)" 2010 1 1 1 -4.7 -1.2 2.95172172651827 -999.9 0 5.39351851851853 4.01579715197958 330 0
"3289" "EAST_POINT_(AUT)" 2010 1 2 2 -1.6 4 3.7544405967528 -999.9 0.7 11.2268518518519 6.06332413429754 330 0
"3290" "EAST_POINT_(AUT)" 2010 1 3 3 1.1 3.7 2.57353412243148 -999.9 11.3 12.7893518518519 7.0021768063525 330 0
"3291" "EAST_POINT_(AUT)" 2010 1 4 4 0.4 3.4 2.78211256669275 -999.9 5.7 5.85648148148147 6.85643371764459 330 0
"3292" "EAST_POINT_(AUT)" 2010 1 5 5 0.4 1.8 1.91348060613954 -999.9 2.6 5.28935185185186 6.64565207219952 330 0
"3293" "EAST_POINT_(AUT)" 2010 1 6 6 0.2 1.8 2.06033278541274 -999.9 0 4.21296296296297 6.40002806873506 330 0
"3294" "EAST_POINT_(AUT)" 2010 1 7 7 -1.4 1.2 2.64635907611031 -999.9 0.7 3.76157407407408 5.76304922928112 330 0
"3295" "EAST_POINT_(AUT)" 2010 1 8 8 -1.8 0 2.21945481976053 -999.9 0 3.93518518518519 5.2160648919269 330 0
"3296" "EAST_POINT_(AUT)" 2010 1 9 9 -2.3 0.3 2.68969877533756 -999.9 1.3 8.63425925925925 5.38960773649836 330 0
"3297" "EAST_POINT_(AUT)" 2010 1 10 10 -6 -2.1 3.32284992504413 -999.9 0 8.70370370370369 3.79867792004468 330 0
"3298" "EAST_POINT_(AUT)" 2010 1 11 11 -8.6 -4.1 3.60160540917809 -999.9 0 8.17129629629631 3.19506943627588 330 0
"3299" "EAST_POINT_(AUT)" 2010 1 12 12 -7.7 -3.2 3.63540608494063 -999.9 0.6 7.37268518518519 3.64828060349977 330 0
"3300" "EAST_POINT_(AUT)" 2010 1 13 13 -4.5 -0.6 3.41724711987102 -999.9 0 8.96990740740742 4.71593753795925 330 0
"3301" "EAST_POINT_(AUT)" 2010 1 14 14 -3.4 -0.6 2.92453145552025 -999.9 0 5.38194444444445 4.9500254815066 330 0
"3302" "EAST_POINT_(AUT)" 2010 1 15 15 -2.6 1.4 3.53159892416877 -999.9 0 6.53935185185186 5.30477138465723 330 0
"3303" "EAST_POINT_(AUT)" 2010 1 16 16 -6.1 1 4.75511046734204 -999.9 0.6 6.44675925925925 4.31871699264727 330 0
"3304" "EAST_POINT_(AUT)" 2010 1 17 17 -7.6 -4.4 3.22713737243268 -999.9 0 10.775462962963 3.01463170100389 330 0
"3305" "EAST_POINT_(AUT)" 2010 1 18 18 -6.5 -1.6 4.03801089188409 -999.9 0.6 6.62037037037036 3.60789399666103 330 0
"3306" "EAST_POINT_(AUT)" 2010 1 19 19 -4 -0.6 3.40209789835618 -999.9 0 5.94907407407408 4.40071027441908 330 0
"3307" "EAST_POINT_(AUT)" 2010 1 20 20 -5.2 -0.2 4.17384319180213 -999.9 0 4.07407407407408 4.25950484807799 330 0
"3308" "EAST_POINT_(AUT)" 2010 1 21 21 -2.6 -0.1 2.98652218821847 -999.9 0 9.49074074074075 4.68428631322476 330 0
"3309" "EAST_POINT_(AUT)" 2010 1 22 22 -6.1 -2 3.87104386427693 -999.9 0 10.8680555555556 3.49077911299978 330 0
"3310" "EAST_POINT_(AUT)" 2010 1 23 23 -7.4 -4.3 3.40759707435585 -999.9 1.4 11.712962962963 3.29485835340368 330 0
"3311" "EAST_POINT_(AUT)" 2010 1 24 24 -7.1 -3.6 3.66621952831956 -999.9 0 9.23611111111111 3.22923004187321 330 0
"3312" "EAST_POINT_(AUT)" 2010 1 25 25 -10.1 3 7.18320136355637 -999.9 0 6.11111111111111 3.95559545385537 330 0
"3313" "EAST_POINT_(AUT)" 2010 1 26 26 1 5.9 4.44994240684514 -999.9 7.7 10.6134259259259 7.59971116559192 330 0
"3314" "EAST_POINT_(AUT)" 2010 1 27 27 -1.6 4.4 4.98858192688233 -999.9 0 4.87268518518519 6.24164167778316 330 0
"3315" "EAST_POINT_(AUT)" 2010 1 28 28 -1.1 3.8 4.5678419059849 -999.9 0.22 2.44212962962963 6.36330559081338 330 0
"3316" "EAST_POINT_(AUT)" 2010 1 29 29 -4.5 0.1 4.48502828778963 -999.9 3.7 8.14814814814814 5.18209165297276 330 0
"3317" "EAST_POINT_(AUT)" 2010 1 30 30 -11.4 -4.5 5.56725533678892 -999.9 2.7 12.2453703703704 3.15640340702319 330 0
"3318" "EAST_POINT_(AUT)" 2010 1 31 31 -14.1 -8.4 5.12904933113222 -999.9 1.2 6.15740740740742 2.27604290193238 330 0
"3319" "EAST_POINT_(AUT)" 2010 2 1 32 -14 -9.4 4.67099370115722 -999.9 0.7 7.25694444444445 2.24518268438602 330 0
"3320" "EAST_POINT_(AUT)" 2010 2 2 33 -17.7 -11.7 5.40854684069872 -999.9 0 10.2199074074074 1.79666817591674 330 0
"3321" "EAST_POINT_(AUT)" 2010 2 3 34 -16.5 -9.9 5.75163003498613 -999.9 0 3.81944444444444 1.83617283212565 330 0
"3322" "EAST_POINT_(AUT)" 2010 2 4 35 -14.6 -5.3 6.92324441444009 -999.9 0.6 6.06481481481481 2.36661191695009 330 0
"3323" "EAST_POINT_(AUT)" 2010 2 5 36 -11.1 -9.4 3.00173936328241 -999.9 0 9.76851851851853 2.4071155483368 330 0
"3324" "EAST_POINT_(AUT)" 2010 2 6 37 -11.4 -2.6 6.92623634324825 -999.9 0.6 7.29166666666667 3.0723616780763 330 0
"3325" "EAST_POINT_(AUT)" 2010 2 7 38 -2.6 -0.5 3.43159714289152 -999.9 2 6.00694444444445 5.42122510224163 330 0
"3326" "EAST_POINT_(AUT)" 2010 2 8 39 -0.9 -0.2 2.00948971774754 -999.9 1.3 6.58564814814814 5.87025462870699 330 0
"3327" "EAST_POINT_(AUT)" 2010 2 9 40 -2.5 -0.5 3.44522537767271 -999.9 0.6 8.85416666666667 5.22062424290854 330 0
"3328" "EAST_POINT_(AUT)" 2010 2 10 41 -3.1 -0.9 3.66515229089786 -999.9 0 6.12268518518519 4.62974270827212 330 0
"3329" "EAST_POINT_(AUT)" 2010 2 11 42 -3.2 -0.1 4.41314578624676 -999.9 0 9.17824074074075 5.17820790583742 330 0
"3330" "EAST_POINT_(AUT)" 2010 2 12 43 -1.2 0 2.78515983531691 -999.9 0 10.8912037037037 5.69400011108109 330 0
"3331" "EAST_POINT_(AUT)" 2010 2 13 44 -1.8 0.2 3.64727608213093 -999.9 0.6 9.45601851851853 5.27365980345355 330 0
"3332" "EAST_POINT_(AUT)" 2010 2 14 45 -1.8 0.6 4.05277330568155 -999.9 0 4.28240740740742 5.7013440493155 330 0
"3333" "EAST_POINT_(AUT)" 2010 2 15 46 -1.6 0.3 3.65773636061775 -999.9 2.8 2.24537037037037 5.76921711811392 330 0
"3334" "EAST_POINT_(AUT)" 2010 2 16 47 -1.7 1.4 4.73912609264823 -999.9 0.41 2.99768518518519 5.88007264683098 330 0
"3335" "EAST_POINT_(AUT)" 2010 2 17 48 -1.8 0.1 3.76327626354753 -999.9 1.8 8.83101851851853 5.63517019775207 330 0
"3336" "EAST_POINT_(AUT)" 2010 2 18 49 -0.9 1.4 4.19964350425878 -999.9 0 2.40740740740741 6.25427863074954 330 0
"3337" "EAST_POINT_(AUT)" 2010 2 19 50 -1.8 2.4 5.75595040011945 -999.9 0 2.62731481481481 6.24905148605189 330 0
"3338" "EAST_POINT_(AUT)" 2010 2 20 51 -1 -0.2 2.54778878887303 -999.9 2.6 9.52546296296297 5.87515058752993 330 0
"3339" "EAST_POINT_(AUT)" 2010 2 21 52 -0.7 -0.2 2.04272150080671 -999.9 0.7 6.27314814814814 5.91817732868489 330 0
"3340" "EAST_POINT_(AUT)" 2010 2 22 53 -0.9 0.7 3.70567416824796 -999.9 0 4.98842592592592 6.0169280499543 330 0
"3341" "EAST_POINT_(AUT)" 2010 2 23 54 -1.3 1.3 4.7901828717418 -999.9 0 3.95833333333333 5.7922939375 330 0
"3342" "EAST_POINT_(AUT)" 2010 2 24 55 -1.6 1.6 5.38854520707793 -999.9 0 4.50231481481481 5.68232985833333 330 0
"3343" "EAST_POINT_(AUT)" 2010 2 25 56 -1.9 1.4 5.5482434270901 -999.9 0 5.19675925925925 5.32949953462588 330 0
"3344" "EAST_POINT_(AUT)" 2010 2 26 57 -0.9 1.1 4.37909560282959 -999.9 0 10.6712962962963 5.37856216186657 330 0
"3345" "EAST_POINT_(AUT)" 2010 2 27 58 0.2 2.1 4.32697240387022 -999.9 0.7 8.33333333333333 6.13026055528334 330 0
"3346" "EAST_POINT_(AUT)" 2010 2 28 59 -0.3 1.9 4.71978005251765 -999.9 0 4.31712962962964 6.05909931403303 330 0
"3347" "EAST_POINT_(AUT)" 2010 3 1 60 0 1.6 4.07978223974391 -999.9 13 12.025462962963 6.37885500234067 330 0
"3348" "EAST_POINT_(AUT)" 2010 3 2 61 -1.2 0.1 3.72715174562132 -999.9 0 11.099537037037 5.77478343165963 330 0
"3349" "EAST_POINT_(AUT)" 2010 3 3 62 -1.6 -0.2 3.91974754171919 -999.9 0 8.55324074074075 5.61840598551906 330 0
"3350" "EAST_POINT_(AUT)" 2010 3 4 63 -1.6 -0.1 4.1113758052327 -999.9 0.7 12.5694444444444 5.69743727176037 330 0
"3351" "EAST_POINT_(AUT)" 2010 3 5 64 -2.9 -0.9 4.81018067476334 -999.9 0 14.8148148148148 4.59728935153168 330 0
"3352" "EAST_POINT_(AUT)" 2010 3 6 65 -1.4 0.2 4.35880326481109 -999.9 0 8.75 4.86168711118102 330 0
"3353" "EAST_POINT_(AUT)" 2010 3 7 66 -2.1 0.6 5.73594285541783 -999.9 0 4.64120370370369 5.39910825257504 330 0
"3354" "EAST_POINT_(AUT)" 2010 3 8 67 -1.2 4.2 8.21654136912959 -999.9 0 4.62962962962964 5.67105160578709 330 0
"3355" "EAST_POINT_(AUT)" 2010 3 9 68 -3.4 -0.9 5.66218227561002 -999.9 0 6.58564814814814 4.23098957302774 330 0
"3356" "EAST_POINT_(AUT)" 2010 3 10 69 -2.5 0 5.7339895500863 -999.9 0.23 4.56018518518519 4.75835717394542 330 0
"3357" "EAST_POINT_(AUT)" 2010 3 11 70 -5.7 0.4 9.06933058787454 -999.9 0 2.19907407407407 4.17351779796908 330 0
"3358" "EAST_POINT_(AUT)" 2010 3 12 71 -5.4 0.9 9.33154252701386 -999.9 0 5.30092592592592 4.38126678277953 330 0
"3359" "EAST_POINT_(AUT)" 2010 3 13 72 -4.5 0.3 8.24565528874107 -999.9 0 3.20601851851853 4.10233155391615 330 0
"3360" "EAST_POINT_(AUT)" 2010 3 14 73 -4.8 2.5 10.2928368996448 -999.9 0.6 2.4537037037037 5.06283247115451 330 0
"3361" "EAST_POINT_(AUT)" 2010 3 15 74 -3.4 2.1 9.04213630152285 -999.9 0 5.79861111111111 5.3779601863463 330 0
"3362" "EAST_POINT_(AUT)" 2010 3 16 75 -3.8 0.3 7.90030566522222 -999.9 0 3.29861111111111 5.270204086047 330 0
"3363" "EAST_POINT_(AUT)" 2010 3 17 76 -3.9 6.5 12.7314082797101 -999.9 0 4.43287037037036 5.18567462430683 330 0
"3364" "EAST_POINT_(AUT)" 2010 3 18 77 -2.1 8.7 13.1257579380957 -999.9 0 5.47453703703703 5.7728917461951 330 0
"3365" "EAST_POINT_(AUT)" 2010 3 19 78 -2.2 3.3 9.4752559298701 -999.9 0 3.31018518518519 5.40597256189047 330 0
"3366" "EAST_POINT_(AUT)" 2010 3 20 79 1.5 10.6 12.3273923580164 -999.9 0.8 5.04629629629631 7.58824495884312 330 1.05
"3367" "EAST_POINT_(AUT)" 2010 3 21 80 -1.4 2.1 7.73158984724747 -999.9 0 5.26620370370369 5.23881577154198 330 0
"3368" "EAST_POINT_(AUT)" 2010 3 22 81 -0.5 2.5 7.23806664250399 -999.9 1.8 2.33796296296296 6.41652298643798 330 0
